id,label,title,color,size,type,in_degree,out_degree
docs/GOVERNANCE.md,GOVERNANCE.md,docs/GOVERNANCE.md,#2ca02c,10,md,0,0
docs/INTEGRATION_PLAN.md,INTEGRATION_PLAN.md,docs/INTEGRATION_PLAN.md,#2ca02c,10,md,0,0
docs/README.md,README.md,docs/README.md,#2ca02c,11,md,1,0
docs/ai_collaboration/MULTI_AGENT_WORKFLOW.md,MULTI_AGENT_WORKFLOW.md,docs/ai_collaboration/MULTI_AGENT_WORKFLOW.md,#2ca02c,13,md,0,3
MQP.md,MQP.md,MQP.md,#2ca02c,50,md,126,0
ROADMAP.md,ROADMAP.md,ROADMAP.md,#2ca02c,50,md,127,0
docs/process/cross_reference_best_practices.md,cross_reference_best_practices.md,docs/process/cross_reference_best_practices.md,#2ca02c,50,md,87,18
docs/core_materials/ARCHITECTURE.md,ARCHITECTURE.md,docs/core_materials/ARCHITECTURE.md,#2ca02c,10,md,0,0
docs/core_materials/code_history_analysis.md,code_history_analysis.md,docs/core_materials/code_history_analysis.md,#2ca02c,10,md,0,0
docs/core_materials/CRONOS_REFACTORING_EXAMPLE.md,CRONOS_REFACTORING_EXAMPLE.md,docs/core_materials/CRONOS_REFACTORING_EXAMPLE.md,#2ca02c,10,md,0,0
docs/core_materials/EGOS_OVERVIEW.md,EGOS_OVERVIEW.md,docs/core_materials/EGOS_OVERVIEW.md,#2ca02c,10,md,0,0
docs/core_materials/gitbash_commands.md,gitbash_commands.md,docs/core_materials/gitbash_commands.md,#2ca02c,10,md,0,0
docs/core_materials/GOVERNANCE.md,GOVERNANCE.md,docs/core_materials/GOVERNANCE.md,#2ca02c,10,md,0,0
docs/core_materials/i18n_conventions.md,i18n_conventions.md,docs/core_materials/i18n_conventions.md,#2ca02c,10,md,0,0
docs/core_materials/INTEGRATION_PLAN.md,INTEGRATION_PLAN.md,docs/core_materials/INTEGRATION_PLAN.md,#2ca02c,10,md,0,0
docs/core_materials/KOIOS_Interaction_Standards.md,KOIOS_Interaction_Standards.md,docs/core_materials/KOIOS_Interaction_Standards.md,#2ca02c,10,md,0,0
docs/core_materials/MCP_CREATION_GUIDE.md,MCP_CREATION_GUIDE.md,docs/core_materials/MCP_CREATION_GUIDE.md,#2ca02c,10,md,0,0
docs/core_materials/MQP.md,MQP.md,docs/core_materials/MQP.md,#2ca02c,11,md,1,0
docs/core_materials/MYCELIUM_INTEGRATION.md,MYCELIUM_INTEGRATION.md,docs/core_materials/MYCELIUM_INTEGRATION.md,#2ca02c,10,md,0,0
docs/core_materials/PHILOSOPHY.md,PHILOSOPHY.md,docs/core_materials/PHILOSOPHY.md,#2ca02c,10,md,0,0
docs/core_materials/README.md,README.md,docs/core_materials/README.md,#2ca02c,10,md,0,0
docs/core_materials/STANDARDS_SCRIPT_FEEDBACK.md,STANDARDS_SCRIPT_FEEDBACK.md,docs/core_materials/STANDARDS_SCRIPT_FEEDBACK.md,#2ca02c,10,md,0,0
docs/core_materials/STRATEGY.md,STRATEGY.md,docs/core_materials/STRATEGY.md,#2ca02c,10,md,0,0
docs/core_materials/WEBSITE_DESIGN.md,WEBSITE_DESIGN.md,docs/core_materials/WEBSITE_DESIGN.md,#2ca02c,10,md,0,0
docs/core_materials/windows_powershell_commands.md,windows_powershell_commands.md,docs/core_materials/windows_powershell_commands.md,#2ca02c,10,md,0,0
docs/guides/SYSTEM_VISUALIZATION_GUIDE.md,SYSTEM_VISUALIZATION_GUIDE.md,docs/guides/SYSTEM_VISUALIZATION_GUIDE.md,#2ca02c,13,md,0,3
docs/guides/VIBE_CODING_GUIDE.md,VIBE_CODING_GUIDE.md,docs/guides/VIBE_CODING_GUIDE.md,#2ca02c,13,md,0,3
docs/implementation/cross_reference_implementation_guide.md,cross_reference_implementation_guide.md,docs/implementation/cross_reference_implementation_guide.md,#2ca02c,13,md,3,0
docs/integration/ci_cd_cross_reference_integration.md,ci_cd_cross_reference_integration.md,docs/integration/ci_cd_cross_reference_integration.md,#2ca02c,20,md,1,9
docs/process/cross_reference_management.md,cross_reference_management.md,docs/process/cross_reference_management.md,#2ca02c,21,md,11,0
docs/process/documentation_standards.md,documentation_standards.md,docs/process/documentation_standards.md,#2ca02c,14,md,4,0
scripts/maintenance/cross_reference_executor.py,cross_reference_executor.py,scripts/maintenance/cross_reference_executor.py,#ff7f0e,23,py,4,9
scripts/analysis/simple_cross_ref_visualizer.py,simple_cross_ref_visualizer.py,scripts/analysis/simple_cross_ref_visualizer.py,#ff7f0e,22,py,6,6
scripts/scheduled/weekly_cross_reference_check.ps1,weekly_cross_reference_check.ps1,scripts/scheduled/weekly_cross_reference_check.ps1,#1f77b4,19,ps1,2,7
.github/workflows/cross-reference-validation.yml,cross-reference-validation.yml,.github/workflows/cross-reference-validation.yml,#9467bd,18,yml,1,7
docs/legacy/backups_inventory.md,backups_inventory.md,docs/legacy/backups_inventory.md,#2ca02c,13,md,0,3
docs/legacy/core_inventory.md,core_inventory.md,docs/legacy/core_inventory.md,#2ca02c,13,md,0,3
docs/legacy/docs_inventory.md,docs_inventory.md,docs/legacy/docs_inventory.md,#2ca02c,13,md,0,3
docs/legacy/egos_inventory_sample.md,egos_inventory_sample.md,docs/legacy/egos_inventory_sample.md,#2ca02c,13,md,0,3
docs/legacy/inventory_summary.md,inventory_summary.md,docs/legacy/inventory_summary.md,#2ca02c,13,md,0,3
docs/legacy/legacy_concepts_analysis.md,legacy_concepts_analysis.md,docs/legacy/legacy_concepts_analysis.md,#2ca02c,13,md,0,3
docs/legacy/legacy_inventory.md,legacy_inventory.md,docs/legacy/legacy_inventory.md,#2ca02c,13,md,0,3
docs/legacy/legacy_inventory_insights.md,legacy_inventory_insights.md,docs/legacy/legacy_inventory_insights.md,#2ca02c,13,md,0,3
docs/legacy/research_inventory.md,research_inventory.md,docs/legacy/research_inventory.md,#2ca02c,13,md,0,3
docs/legacy/scripts_inventory.md,scripts_inventory.md,docs/legacy/scripts_inventory.md,#2ca02c,13,md,0,3
docs/legacy/strategic_thinking_inventory.md,strategic_thinking_inventory.md,docs/legacy/strategic_thinking_inventory.md,#2ca02c,13,md,0,3
docs/legacy/subsystems_inventory.md,subsystems_inventory.md,docs/legacy/subsystems_inventory.md,#2ca02c,13,md,0,3
docs/policies/file_retention_policy.md,file_retention_policy.md,docs/policies/file_retention_policy.md,#2ca02c,13,md,0,3
docs/prd/legacy_integration_prd.md,legacy_integration_prd.md,docs/prd/legacy_integration_prd.md,#2ca02c,13,md,0,3
docs/process/aesthetic_standards_review.md,aesthetic_standards_review.md,docs/process/aesthetic_standards_review.md,#2ca02c,13,md,0,3
docs/process/aesthetic_validation.md,aesthetic_validation.md,docs/process/aesthetic_validation.md,#2ca02c,13,md,0,3
docs/process/aesthetic_validation_ci_integration.md,aesthetic_validation_ci_integration.md,docs/process/aesthetic_validation_ci_integration.md,#2ca02c,13,md,0,3
docs/process/aesthetic_validation_improvements.md,aesthetic_validation_improvements.md,docs/process/aesthetic_validation_improvements.md,#2ca02c,13,md,0,3
docs/process/agent_operational_rules.md,agent_operational_rules.md,docs/process/agent_operational_rules.md,#2ca02c,13,md,0,3
docs/process/automated_docstring_fixing.md,automated_docstring_fixing.md,docs/process/automated_docstring_fixing.md,#2ca02c,13,md,0,3
docs/process/backup_management.md,backup_management.md,docs/process/backup_management.md,#2ca02c,15,md,2,3
docs/process/code_health_checks.md,code_health_checks.md,docs/process/code_health_checks.md,#2ca02c,13,md,0,3
docs/process/continuous_improvement_koios.md,continuous_improvement_koios.md,docs/process/continuous_improvement_koios.md,#2ca02c,14,md,1,3
docs/process/cross_reference_automation.md,cross_reference_automation.md,docs/process/cross_reference_automation.md,#2ca02c,20,md,2,8
docs/process/system_maintenance.md,system_maintenance.md,docs/process/system_maintenance.md,#2ca02c,44,md,26,8
docs/process/hierarchical_cross_reference_strategy.md,hierarchical_cross_reference_strategy.md,docs/process/hierarchical_cross_reference_strategy.md,#2ca02c,16,md,6,0
scripts/maintenance/utils/add_cross_references_helper.py,add_cross_references_helper.py,scripts/maintenance/utils/add_cross_references_helper.py,#ff7f0e,20,py,2,8
scripts/ci/validate_cross_references.py,validate_cross_references.py,scripts/ci/validate_cross_references.py,#ff7f0e,19,py,9,0
scripts/analysis/visualize_cross_references.py,visualize_cross_references.py,scripts/analysis/visualize_cross_references.py,#ff7f0e,16,py,6,0
docs/standards/documentation_standards.md,documentation_standards.md,docs/standards/documentation_standards.md,#2ca02c,11,md,1,0
scripts/maintenance/utils/add_reference_headers.py,add_reference_headers.py,scripts/maintenance/utils/add_reference_headers.py,#ff7f0e,13,py,3,0
docs/path/to/related_document.md,related_document.md,docs/path/to/related_document.md,#2ca02c,11,md,1,0
docs/path/to/another_document.md,another_document.md,docs/path/to/another_document.md,#2ca02c,11,md,1,0
docs/path/to/related_module.py,related_module.py,docs/path/to/related_module.py,#ff7f0e,11,py,1,0
docs/path/to/another_module.py,another_module.py,docs/path/to/another_module.py,#ff7f0e,11,py,1,0
README.md,README.md,README.md,#2ca02c,11,md,1,0
docs/processors/document_processor.py,document_processor.py,docs/processors/document_processor.py,#ff7f0e,11,py,1,0
docs/extractors/metadata_extractor.py,metadata_extractor.py,docs/extractors/metadata_extractor.py,#ff7f0e,11,py,1,0
docs/process/code_review_process.md,code_review_process.md,docs/process/code_review_process.md,#2ca02c,11,md,1,0
scripts/ci/document_validator.py,document_validator.py,scripts/ci/document_validator.py,#ff7f0e,11,py,1,0
scripts/maintenance/metadata_generator.py,metadata_generator.py,scripts/maintenance/metadata_generator.py,#ff7f0e,11,py,1,0
docs/process/cross_reference_standard.md,cross_reference_standard.md,docs/process/cross_reference_standard.md,#2ca02c,10,md,0,0
docs/process/cross_reference_visualization.md,cross_reference_visualization.md,docs/process/cross_reference_visualization.md,#2ca02c,20,md,0,10
cross_reference_management.md,cross_reference_management.md,cross_reference_management.md,#2ca02c,11,md,1,0
path_exclusion_pattern.md,path_exclusion_pattern.md,path_exclusion_pattern.md,#2ca02c,11,md,1,0
scripts/analysis/enhanced_cross_ref_dashboard.py,enhanced_cross_ref_dashboard.py,scripts/analysis/enhanced_cross_ref_dashboard.py,#ff7f0e,15,py,5,0
scripts/analysis/cross_ref_web_exporter.py,cross_ref_web_exporter.py,scripts/analysis/cross_ref_web_exporter.py,#ff7f0e,18,py,2,6
scripts/maintenance/utils/path_exclusion.py,path_exclusion.py,scripts/maintenance/utils/path_exclusion.py,#ff7f0e,14,py,4,0
docs/dashboard/cross-references.html,cross-references.html,docs/dashboard/cross-references.html,#1f77b4,17,html,1,6
docs/dashboard/js/dashboard.js,dashboard.js,docs/dashboard/js/dashboard.js,#1f77b4,15,js,1,4
docs/dashboard/css/dashboard.css,dashboard.css,docs/dashboard/css/dashboard.css,#1f77b4,14,css,1,3
docs/process/dashboard_koios.md,dashboard_koios.md,docs/process/dashboard_koios.md,#2ca02c,13,md,0,3
docs/process/data_flow_architecture.md,data_flow_architecture.md,docs/process/data_flow_architecture.md,#2ca02c,13,md,0,3
docs/process/dependency_migration_pydantic_v2.md,dependency_migration_pydantic_v2.md,docs/process/dependency_migration_pydantic_v2.md,#2ca02c,13,md,0,3
docs/process/dependency_security_koios.md,dependency_security_koios.md,docs/process/dependency_security_koios.md,#2ca02c,13,md,0,3
docs/process/docstring_coverage_koios.md,docstring_coverage_koios.md,docs/process/docstring_coverage_koios.md,#2ca02c,12,md,0,2
docs/process/docstring_ide_integration.md,docstring_ide_integration.md,docs/process/docstring_ide_integration.md,#2ca02c,13,md,0,3
docs/process/DOCUMENTATION_METRICS_DASHBOARD.md,DOCUMENTATION_METRICS_DASHBOARD.md,docs/process/DOCUMENTATION_METRICS_DASHBOARD.md,#2ca02c,13,md,0,3
docs/process/dynamic_import_resilience.md,dynamic_import_resilience.md,docs/process/dynamic_import_resilience.md,#2ca02c,13,md,0,3
docs/process/human_ai_collaboration_guidelines.md,human_ai_collaboration_guidelines.md,docs/process/human_ai_collaboration_guidelines.md,#2ca02c,13,md,0,3
docs/process/import_resilience_fixes.md,import_resilience_fixes.md,docs/process/import_resilience_fixes.md,#2ca02c,13,md,0,3
docs/process/legacy_cleanup_process.md,legacy_cleanup_process.md,docs/process/legacy_cleanup_process.md,#2ca02c,13,md,0,3
docs/process/LEGACY_MIGRATION.md,LEGACY_MIGRATION.md,docs/process/LEGACY_MIGRATION.md,#2ca02c,13,md,0,3
docs/process/linting_koios.md,linting_koios.md,docs/process/linting_koios.md,#2ca02c,13,md,0,3
docs/process/mvp_koios.md,mvp_koios.md,docs/process/mvp_koios.md,#2ca02c,13,md,0,3
docs/process/mycelium_integration_koios.md,mycelium_integration_koios.md,docs/process/mycelium_integration_koios.md,#2ca02c,13,md,0,3
docs/process/orchestration_koios.md,orchestration_koios.md,docs/process/orchestration_koios.md,#2ca02c,13,md,0,3
docs/process/path_exclusion_pattern.md,path_exclusion_pattern.md,docs/process/path_exclusion_pattern.md,#2ca02c,13,md,3,0
docs/process/path_inclusion_pattern.md,path_inclusion_pattern.md,docs/process/path_inclusion_pattern.md,#2ca02c,10,md,0,0
docs/process/progress_bar_automation.md,progress_bar_automation.md,docs/process/progress_bar_automation.md,#2ca02c,13,md,0,3
docs/process/progress_bar_standardization.md,progress_bar_standardization.md,docs/process/progress_bar_standardization.md,#2ca02c,13,md,0,3
docs/process/protocol_adherence_koios.md,protocol_adherence_koios.md,docs/process/protocol_adherence_koios.md,#2ca02c,13,md,0,3
docs/process/roadmap_standardization.md,roadmap_standardization.md,docs/process/roadmap_standardization.md,#2ca02c,13,md,0,3
docs/process/schema_validation_koios.md,schema_validation_koios.md,docs/process/schema_validation_koios.md,#2ca02c,13,md,0,3
docs/process/standardization_reports.md,standardization_reports.md,docs/process/standardization_reports.md,#2ca02c,13,md,0,3
docs/process/standardizer_html_reporting.md,standardizer_html_reporting.md,docs/process/standardizer_html_reporting.md,#2ca02c,13,md,0,3
scripts/maintenance/utils/cleanup_system_files.py,cleanup_system_files.py,scripts/maintenance/utils/cleanup_system_files.py,#ff7f0e,20,py,1,9
scripts/maintenance/scheduled/weekly_cross_reference_validation.ps1,weekly_cross_reference_validation.ps1,scripts/maintenance/scheduled/weekly_cross_reference_validation.ps1,#1f77b4,17,ps1,1,6
docs/process/test_coverage_koios.md,test_coverage_koios.md,docs/process/test_coverage_koios.md,#2ca02c,13,md,0,3
docs/process/trace_id_implementation.md,trace_id_implementation.md,docs/process/trace_id_implementation.md,#2ca02c,13,md,0,3
docs/process/type_checking_koios.md,type_checking_koios.md,docs/process/type_checking_koios.md,#2ca02c,13,md,0,3
docs/process/validation_koios.md,validation_koios.md,docs/process/validation_koios.md,#2ca02c,13,md,0,3
docs/reference/cross_reference_registry.md,cross_reference_registry.md,docs/reference/cross_reference_registry.md,#2ca02c,25,md,0,15
core_materials/MQP.md,MQP.md,core_materials/MQP.md,#2ca02c,12,md,2,0
docs/tasks/TASK-2025-04-22-cross-reference-system-enhancement.md,TASK-2025-04-22-cross-reference-system-enhancement.md,docs/tasks/TASK-2025-04-22-cross-reference-system-enhancement.md,#2ca02c,22,md,1,11
docs/process/process_1.md,process_1.md,docs/process/process_1.md,#2ca02c,11,md,1,0
docs/process/process_2.md,process_2.md,docs/process/process_2.md,#2ca02c,11,md,1,0
subsystems/SUBSYSTEM/docs/implementation_doc.md,implementation_doc.md,subsystems/SUBSYSTEM/docs/implementation_doc.md,#2ca02c,11,md,1,0
docs/process/relevant_process.md,relevant_process.md,docs/process/relevant_process.md,#2ca02c,11,md,1,0
subsystems/RELATED_SUBSYSTEM/README.md,README.md,subsystems/RELATED_SUBSYSTEM/README.md,#2ca02c,11,md,1,0
docs/reference/related_implementation.py,related_implementation.py,docs/reference/related_implementation.py,#ff7f0e,11,py,1,0
docs/reference/docstring_quick_reference.md,docstring_quick_reference.md,docs/reference/docstring_quick_reference.md,#2ca02c,13,md,0,3
docs/reference/rich_progress_bar_quickref.md,rich_progress_bar_quickref.md,docs/reference/rich_progress_bar_quickref.md,#2ca02c,13,md,0,3
docs/setup/COMPLETE_SETUP.md,COMPLETE_SETUP.md,docs/setup/COMPLETE_SETUP.md,#2ca02c,13,md,0,3
docs/setup/DEVELOPER_ENVIRONMENT.md,DEVELOPER_ENVIRONMENT.md,docs/setup/DEVELOPER_ENVIRONMENT.md,#2ca02c,13,md,0,3
docs/specifications/ethik_chain_implementation.md,ethik_chain_implementation.md,docs/specifications/ethik_chain_implementation.md,#2ca02c,13,md,0,3
docs/specifications/mycelium_network_implementation.md,mycelium_network_implementation.md,docs/specifications/mycelium_network_implementation.md,#2ca02c,13,md,0,3
docs/standards/aesthetics.md,aesthetics.md,docs/standards/aesthetics.md,#2ca02c,13,md,0,3
docs/standards/TASK_DOCUMENTATION_STANDARD.md,TASK_DOCUMENTATION_STANDARD.md,docs/standards/TASK_DOCUMENTATION_STANDARD.md,#2ca02c,10,md,0,0
docs/strategy/integration_summary_apr2025.md,integration_summary_apr2025.md,docs/strategy/integration_summary_apr2025.md,#2ca02c,13,md,0,3
scripts/maintenance/simple_reference_fixer.py,simple_reference_fixer.py,scripts/maintenance/simple_reference_fixer.py,#ff7f0e,21,py,4,7
scripts/maintenance/orphan_node_autodiscovery.py,orphan_node_autodiscovery.py,scripts/maintenance/orphan_node_autodiscovery.py,#ff7f0e,20,py,1,9
docs/templates/api_documentation_template.md,api_documentation_template.md,docs/templates/api_documentation_template.md,#2ca02c,10,md,0,0
docs/templates/architecture_document_template.md,architecture_document_template.md,docs/templates/architecture_document_template.md,#2ca02c,10,md,0,0
docs/templates/progress_report_template.md,progress_report_template.md,docs/templates/progress_report_template.md,#2ca02c,10,md,0,0
docs/templates/subsystem_readme_template.md,subsystem_readme_template.md,docs/templates/subsystem_readme_template.md,#2ca02c,10,md,0,0
docs/training/aesthetic_standards_implementation_guide.md,aesthetic_standards_implementation_guide.md,docs/training/aesthetic_standards_implementation_guide.md,#2ca02c,13,md,0,3
docs/training/progress_bar_integration_demo.md,progress_bar_integration_demo.md,docs/training/progress_bar_integration_demo.md,#2ca02c,13,md,0,3
docs/troubleshooting/dotnet_build_debugging.md,dotnet_build_debugging.md,docs/troubleshooting/dotnet_build_debugging.md,#2ca02c,13,md,0,3
docs/updates/2025-04-21_system_enhancement_update.md,2025-04-21_system_enhancement_update.md,docs/updates/2025-04-21_system_enhancement_update.md,#2ca02c,13,md,0,3
docs/utils/status_indicators.md,status_indicators.md,docs/utils/status_indicators.md,#2ca02c,13,md,0,3
docs/website/CURRENT_TASKS.md,CURRENT_TASKS.md,docs/website/CURRENT_TASKS.md,#2ca02c,13,md,0,3
docs/website/DESIGN_GUIDE.md,DESIGN_GUIDE.md,docs/website/DESIGN_GUIDE.md,#2ca02c,13,md,0,3
docs/website/DEVELOPMENT_PLAN.md,DEVELOPMENT_PLAN.md,docs/website/DEVELOPMENT_PLAN.md,#2ca02c,13,md,0,3
docs/website/USER_RESEARCH_PLAN.md,USER_RESEARCH_PLAN.md,docs/website/USER_RESEARCH_PLAN.md,#2ca02c,13,md,0,3
docs/website/WEBSITE_DESIGN.md,WEBSITE_DESIGN.md,docs/website/WEBSITE_DESIGN.md,#2ca02c,13,md,0,3
docs/workshops/code_health_workshop.md,code_health_workshop.md,docs/workshops/code_health_workshop.md,#2ca02c,13,md,0,3
docs/templates/prompts/strategic_analysis_prompt.md,strategic_analysis_prompt.md,docs/templates/prompts/strategic_analysis_prompt.md,#2ca02c,10,md,0,0
docs/tasks/skeletons/KOIOS-DOC-007_task_skeleton.md,KOIOS-DOC-007_task_skeleton.md,docs/tasks/skeletons/KOIOS-DOC-007_task_skeleton.md,#2ca02c,13,md,0,3
docs/MQP.md,MQP.md,docs/MQP.md,#2ca02c,23,md,13,0
docs/ROADMAP.md,ROADMAP.md,docs/ROADMAP.md,#2ca02c,23,md,13,0
docs/docs/process/cross_reference_best_practices.md,cross_reference_best_practices.md,docs/docs/process/cross_reference_best_practices.md,#2ca02c,23,md,13,0
docs/subsystems/ATLAS/QUICK_REFERENCE.md,QUICK_REFERENCE.md,docs/subsystems/ATLAS/QUICK_REFERENCE.md,#2ca02c,13,md,0,3
docs/subsystems/CORUJA/QUICK_REFERENCE.md,QUICK_REFERENCE.md,docs/subsystems/CORUJA/QUICK_REFERENCE.md,#2ca02c,13,md,0,3
docs/subsystems/CRONOS/QUICK_REFERENCE.md,QUICK_REFERENCE.md,docs/subsystems/CRONOS/QUICK_REFERENCE.md,#2ca02c,13,md,0,3
docs/subsystems/ETHIK/QUICK_REFERENCE.md,QUICK_REFERENCE.md,docs/subsystems/ETHIK/QUICK_REFERENCE.md,#2ca02c,13,md,0,3
docs/subsystems/KOIOS/QUICK_REFERENCE.md,QUICK_REFERENCE.md,docs/subsystems/KOIOS/QUICK_REFERENCE.md,#2ca02c,13,md,0,3
docs/subsystems/NEXUS/QUICK_REFERENCE.md,QUICK_REFERENCE.md,docs/subsystems/NEXUS/QUICK_REFERENCE.md,#2ca02c,13,md,0,3
docs/legacy/processed/MCP OK avanços e futuro.md,MCP OK avanços e futuro.md,docs/legacy/processed/MCP OK avanços e futuro.md,#2ca02c,13,md,0,3
docs/legacy/processed/MVP OK 7.0.md,MVP OK 7.0.md,docs/legacy/processed/MVP OK 7.0.md,#2ca02c,13,md,0,3
docs/legacy/processed/PLANO DE NEGOCIO EVA (14).md,PLANO DE NEGOCIO EVA (14).md,docs/legacy/processed/PLANO DE NEGOCIO EVA (14).md,#2ca02c,13,md,0,3
docs/legacy/processed/Prompt quantico 7 ingles.md,Prompt quantico 7 ingles.md,docs/legacy/processed/Prompt quantico 7 ingles.md,#2ca02c,13,md,0,3
docs/legacy/processed/Quantum Prompt Rules e inicializaçao.md,Quantum Prompt Rules e inicializaçao.md,docs/legacy/processed/Quantum Prompt Rules e inicializaçao.md,#2ca02c,13,md,0,3
docs/legacy/processed/sistema validaçao etica RPG.md,sistema validaçao etica RPG.md,docs/legacy/processed/sistema validaçao etica RPG.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed/BIOS-Q Cursor sistema EVA.md,BIOS-Q Cursor sistema EVA.md,docs/legacy/processed/mixed/BIOS-Q Cursor sistema EVA.md,#2ca02c,13,md,0,3
docs/legacy/MQP.md,MQP.md,docs/legacy/MQP.md,#2ca02c,50,md,84,0
docs/legacy/ROADMAP.md,ROADMAP.md,docs/legacy/ROADMAP.md,#2ca02c,50,md,84,0
docs/legacy/docs/process/cross_reference_best_practices.md,cross_reference_best_practices.md,docs/legacy/docs/process/cross_reference_best_practices.md,#2ca02c,50,md,84,0
docs/legacy/processed/mixed/Instalaçao EVA.md,Instalaçao EVA.md,docs/legacy/processed/mixed/Instalaçao EVA.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed/Mycelium atualizado.md,Mycelium atualizado.md,docs/legacy/processed/mixed/Mycelium atualizado.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed/Prometheus Grafana.md,Prometheus Grafana.md,docs/legacy/processed/mixed/Prometheus Grafana.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed/sandbox testando eva na web.md,sandbox testando eva na web.md,docs/legacy/processed/mixed/sandbox testando eva na web.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Avanço Windsurf.md,Avanço Windsurf.md,docs/legacy/processed/mixed-en-pt/Avanço Windsurf.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Backup system.md,Backup system.md,docs/legacy/processed/mixed-en-pt/Backup system.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Cursor X Web limitaçoes.md,Cursor X Web limitaçoes.md,docs/legacy/processed/mixed-en-pt/Cursor X Web limitaçoes.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Dinamicidade no sistema.md,Dinamicidade no sistema.md,docs/legacy/processed/mixed-en-pt/Dinamicidade no sistema.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/ETHICHAIN visao OTIMA  atençao AQUI.md,ETHICHAIN visao OTIMA  atençao AQUI.md,docs/legacy/processed/mixed-en-pt/ETHICHAIN visao OTIMA  atençao AQUI.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Filesystem SLOP.md,Filesystem SLOP.md,docs/legacy/processed/mixed-en-pt/Filesystem SLOP.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Focus Definition EGOS Coruja.md,Focus Definition EGOS Coruja.md,docs/legacy/processed/mixed-en-pt/Focus Definition EGOS Coruja.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Integration Codeguide Paella MQP.md,Integration Codeguide Paella MQP.md,docs/legacy/processed/mixed-en-pt/Integration Codeguide Paella MQP.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Maior diagnostico ate entao.md,Maior diagnostico ate entao.md,docs/legacy/processed/mixed-en-pt/Maior diagnostico ate entao.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Mycellium explained.md,Mycellium explained.md,docs/legacy/processed/mixed-en-pt/Mycellium explained.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/NAO PARE Futuro Projeto importante.md,NAO PARE Futuro Projeto importante.md,docs/legacy/processed/mixed-en-pt/NAO PARE Futuro Projeto importante.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/OpenSource Repos.md,OpenSource Repos.md,docs/legacy/processed/mixed-en-pt/OpenSource Repos.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Overview projeto.md,Overview projeto.md,docs/legacy/processed/mixed-en-pt/Overview projeto.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Panorama sistema TODO.md,Panorama sistema TODO.md,docs/legacy/processed/mixed-en-pt/Panorama sistema TODO.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Plano reorganizaçao pastas.md,Plano reorganizaçao pastas.md,docs/legacy/processed/mixed-en-pt/Plano reorganizaçao pastas.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Prompt quantico 7.5.md,Prompt quantico 7.5.md,docs/legacy/processed/mixed-en-pt/Prompt quantico 7.5.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Quantum prompt 7.5 OK.md,Quantum prompt 7.5 OK.md,docs/legacy/processed/mixed-en-pt/Quantum prompt 7.5 OK.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Quantum prompt 8.0 BIOS-Q.md,Quantum prompt 8.0 BIOS-Q.md,docs/legacy/processed/mixed-en-pt/Quantum prompt 8.0 BIOS-Q.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Quantum unification.md,Quantum unification.md,docs/legacy/processed/mixed-en-pt/Quantum unification.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Roadmap apos estudos.md,Roadmap apos estudos.md,docs/legacy/processed/mixed-en-pt/Roadmap apos estudos.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/ROADMAP INTERATIVO.md,ROADMAP INTERATIVO.md,docs/legacy/processed/mixed-en-pt/ROADMAP INTERATIVO.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Roadmap Mycellium.md,Roadmap Mycellium.md,docs/legacy/processed/mixed-en-pt/Roadmap Mycellium.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Site novo e outras melhorias.md,Site novo e outras melhorias.md,docs/legacy/processed/mixed-en-pt/Site novo e outras melhorias.md,#2ca02c,13,md,0,3
docs/legacy/processed/mixed-en-pt/Subsystems and tools 8.2.md,Subsystems and tools 8.2.md,docs/legacy/processed/mixed-en-pt/Subsystems and tools 8.2.md,#2ca02c,13,md,0,3
